#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery3
#Serial Number: SN:210415BAFD0F
#Date Time: 2025-11-25 16:44:04.475.821.420
#Sample rate: 1e+08Hz
#Samples: 32768
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 6.5 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 5 V/div Offset: 0 V Attenuation: 1 X Sample Mode: Average

Time (s),Channel 1 (V)
-0.00014668,9.249444411152401
-0.00014667,9.285684177453042
-0.00014666,9.289308154083098
-0.00014665,9.303804060603351
-0.00014664,9.329171897013795
-0.00014663,9.32554792038373
-0.00014662,9.350915756794128
-0.00014661,9.347291780164099
-0.0001466,9.340043826903985
-0.00014659,9.387155523094808
-0.00014658,9.401651429615061
-0.00014657,9.387155523094835
-0.00014656,9.434267219285612
-0.00014655,9.42339528939544
-0.00014654,9.437891195915695
-0.00014653,9.4668830089562
-0.00014652,9.463259032326144
-0.00014651,9.441515172545843
-0.0001465,9.488626868736581
-0.00014649,9.503122775256834
-0.00014648,9.499498798626771
-0.00014647,9.499498798626771
-0.00014646,9.513994705147043
-0.00014645,9.524866635037213
-0.00014644,9.550234471447657
-0.00014643,9.5756023078581
-0.00014642,9.5756023078581
-0.00014641,9.597346167638442
-0.0001464,9.600970144268544
-0.00014639,9.597346167638481
-0.00014638,9.61909002741886
-0.00014637,9.604594120898607
-0.00014636,9.633585933939059
-0.00014635,9.629961957309096
-0.00014634,9.655329793719494
-0.00014633,9.669825700239747
-0.00014632,9.695193536650191
-0.00014631,9.673449676869849
-0.0001463,9.695193536650217
-0.00014629,9.709689443170443
-0.00014628,9.709689443170443
-0.00014627,9.713313419800507
-0.00014626,9.731433302950789
-0.00014625,9.764049092621386
-0.00014624,9.76042511599133
-0.00014623,9.778544999141646
-0.00014622,9.778544999141646
-0.00014621,9.789416929031836
-0.0001462,9.803912835552063
-0.00014619,9.80391283555209
-0.00014618,9.818408742072343
-0.00014617,9.843776578482785
-0.00014616,9.843776578482785
-0.00014615,9.861896461633069
-0.00014614,9.85464850837305
-0.00014613,9.894512251303672
-0.00014612,9.901760204563798
-0.00014611,9.880016344783419
-0.0001461,9.909008157823873
-0.00014609,9.934375994234376
-0.00014608,9.937999970864432
-0.00014607,9.948871900754622
-0.00014606,9.959743830644813
-0.00014605,9.974239737165039
-0.00014604,9.966991783904986
-0.00014603,9.992359620315382
-0.00014602,10.00685552683564
-0.00014601,9.992359620315382
-0.000146,10.01410348009576
-0.00014599,10.04671926976627
-0.00014598,10.04309529313627
-0.00014597,10.03584733987614
-0.00014596,10.05759119965652
-0.00014595,10.05759119965652
-0.00014594,10.08658301269698
-0.00014593,10.11557482573755
-0.00014592,10.12282277899766
-0.00014591,10.13731868551791
-0.0001459,10.1191988023676
-0.00014589,10.13731868551788
-0.00014588,10.15181459203819
-0.00014587,10.16631049855842
-0.00014586,10.16268652192836
-0.00014585,10.19167833496886
-0.00014584,10.18443038170875
-0.00014583,10.21704617137935
-0.00014582,10.23879003115969
-0.00014581,10.2279181012695
-0.0001458,10.25690991431
-0.00014579,10.24241400778975
-0.00014578,10.24603798441988
-0.00014577,10.28227775072045
-0.00014576,10.27865377409038
-0.00014575,10.27502979746032
-0.00014574,10.2967736572407
-0.00014573,10.2967736572407
-0.00014572,10.32576547028121
-0.00014571,10.32576547028121
-0.0001457,10.35113330669165
-0.00014569,10.36200523658184
-0.00014568,10.38012511973212
-0.00014567,10.36562921321194
-0.00014566,10.38737307299228
-0.00014565,10.40186897951254
-0.00014564,10.39462102625241
-0.00014563,10.41998886266281
-0.00014562,10.41274090940277
-0.00014561,10.43810874581317
-0.0001456,10.47072453548374
-0.00014559,10.44173272244323
-0.00014558,10.45985260559355
-0.00014557,10.48159646537394
-0.00014556,10.48884441863406
-0.00014555,10.52508418493469
-0.00014554,10.51783623167456
-0.00014553,10.50696430178437
-0.00014552,10.5214602083046
-0.00014551,10.52508418493469
-0.0001455,10.54682804471507
-0.00014549,10.57219588112551
-0.00014548,10.55769997460526
-0.00014547,10.5794438343856
-0.00014546,10.59031576427591
-0.00014545,10.63380348383659
-0.00014544,10.6229315539464
-0.00014543,10.64105143709672
-0.00014542,10.65192336698689
-0.00014541,10.64467541372681
-0.0001454,10.6627952968771
-0.00014539,10.67366722676729
-0.00014538,10.67004325013722
-0.00014537,10.69178710991756
-0.00014536,10.69541108654771
-0.00014535,10.72077892295811
-0.00014534,10.72077892295811
-0.00014533,10.71715494632805
-0.00014532,10.71715494632805
-0.00014531,10.74977073599856
-0.0001453,10.73889880610843
-0.00014529,10.75339471262868
-0.00014528,10.76064266588881
-0.00014527,10.77876254903912
-0.00014526,10.81500231533969
-0.00014525,10.80413038544955
-0.00014524,10.79688243218944
-0.00014523,10.83674617512014
-0.00014522,10.82587424522995
-0.00014521,10.84399412838023
-0.0001452,10.85486605827051
-0.00014519,10.88748184794102
-0.00014518,10.8802338946809
-0.00014517,10.86936196479071
-0.00014516,10.91284968435139
-0.00014515,10.90922570772142
-0.00014514,10.92009763761159
-0.00014513,10.93096956750178
-0.00014512,10.93459354413184
-0.00014511,10.93821752076191
-0.0001451,10.96358535717237
-0.00014509,10.97445728706254
-0.00014508,10.97808126369261
-0.00014507,11.01069705336318
-0.00014506,11.0179450066233
-0.00014505,10.97808126369268
-0.00014504,11.03606488977365
-0.00014503,11.05418477292394
-0.00014502,11.02519295988343
-0.00014501,11.06505670281413
-0.000145,11.07230465607424
-0.00014499,11.03968886640373
-0.00014498,11.06505670281413
-0.00014497,11.09404851585463
-0.00014496,11.11216839900495
-0.00014495,11.09767249248472
-0.00014494,11.11216839900499
-0.00014493,11.13391225878533
-0.00014492,11.13753623541539
-0.00014491,11.15203214193564
-0.0001449,11.17739997834609
-0.00014489,11.16652804845594
-0.00014488,11.19189588486634
-0.00014487,11.19189588486634
-0.00014486,11.18827190823628
-0.00014485,11.20639179138659
-0.00014484,11.21726372127677
-0.00014483,11.23175962779705
-0.00014482,11.23900758105716
-0.00014481,11.23900758105716
-0.0001448,11.28249530061792
-0.00014479,11.24987951094741
-0.00014478,11.26799939409771
-0.00014477,11.28611927724799
-0.00014476,11.29336723050811
-0.00014475,11.31511109028849
-0.00014474,11.31148711365844
-0.00014473,11.33323097343882
-0.00014472,11.33685495006887
-0.00014471,11.34772687995906
-0.0001447,11.32235904354862
-0.00014469,11.36222278647932
-0.00014468,11.37671869299955
-0.00014467,11.36584676310938
-0.00014466,11.37671869299957
-0.00014465,11.37671869299957
-0.00014464,11.40933448267014
-0.00014463,11.40933448267014
